201,东航浦发联名白金信用卡,快速累积里程、指定航线买一赠一,https://img.rong360.com/3e8/68031/cimg/f1/f1e9d86d9bd781f9012db3fdb9170b508eca10b0_170x106.png,系列等级：白金卡,系列币种：人民币/美元,取现费用：20元人民币/2美元/2欧元/2英镑,年费政策：消费累计18000元可减免次年年费,https://www.rong360.com/credit/card/8f1b9e343bd96d46870d9019692c987d,"基本信息;
年费政策：消费累计18000元可减免次年年费
积分规则：人民币1元积累1分，美元1元累计16分
积分有效期：3年
取现：最高取现比例30%，取现手续费为取现金额的2%，最低境内收费20元人民币/2美元/2欧元/2英镑
最低还款比例：10%
免息期：最短20天，最长50天
短信通知：浦发银行信用卡交易短信通知完全免费
失卡保障：浦发银行信用卡可享受72小时挂失前失卡保障服务
申请条件：凡年满21周岁，具有完全民事行为能力、有合法、稳定收入来源及偿付能力，且资信良好的自然人，均可凭本人有效身份证件及信用卡中心要求的其他文件向信用卡中心申请信用卡个人卡主卡。主卡持卡人可为其他年满18周岁，具有完全民事行为能力的自然人申领附属卡。
申请材料：申请人（主、附属卡）身份证复印件 工作证明文件：带有申请人工作单位名称、本人姓名及照片的工作证牌复印件或单位人事部门出具的收入证明原件
","专享特权;
每消费12元累积1东方万里行积分 :
无论国内外，都可以消费累积“东方万里行”积分，还可享受境外消费（指境外通过万事达（MasterCard）网络完成的交易）累积双倍积分的优惠。
机场/高铁贵宾休息室:
享全年6次机场贵宾室/12次高铁贵宾休息室
机票、自助餐买一赠一:
购东航国际航线公务舱买一送一、国内五星级自助餐买一送一 
","相关费用;
取现：最高取现比例30%，取现手续费为取现金额的2%，最低境内收费20元人民币/2美元/2欧元/2英镑
还款：最低还款金额为本月账单的10%，日息0.05%
违约金：还款低于最低还款金额的部分需缴5%的违约金
超限费：超过信用额度的5%
挂失费：免费
补卡费：免费
3期:2.64%,
6期:4.44%,
12期:8.16%,
18期:12.6%,
24期:16.8%,
"
202,中银速通联名卡,爱驾汽车卡和专属ETC联名卡加油返现活动 ，2018年1月1日至3月31日 。每个自然月内，持卡在加油站类商户消费，单卡累计满1000元返现50元，每位持卡人最高返现50元，限额3万名。活动期间，每位持卡人限享1次返现。,https://img.rong360.com/3e8/13b5d/cimg/0e/0e53eaf1b406a9c6deada42deb490fa9d0e34a65_170x106.png,系列等级：普卡,系列币种：人民币,取现费用：8元,年费政策：免首年，刷卡五次免次年年费,https://www.rong360.com/credit/card/6462ea93f83a321bacc1f50629b8b8c4,"基本信息;
年费政策：免首年，刷卡五次免次年年费
积分规则：消费16元换1公里
积分有效期：2年
取现：最高取现比例30%，取现手续费为取现金额的1%，最低境内收费8元
最低还款比例：10%
免息期：最短20天，最长50天
短信通知：中国银行信用卡短信通知与其他短信服务
失卡保障：中国银行信用卡只对白金卡提供72小时挂失前失卡保障服务
申请条件：凡年满18周岁，具有完全民事行为能力、有合法稳定收入的中国公民和在中国境内有居留权等条件的外国人及港澳台同胞
申请材料：身份证明文件 财力证明文件 固定居住地证明文件
","专享特权;
享高速路ETC通道，并享通行费9.5折优惠:
北京地区优质个人客车车主
","相关费用;
取现：最高取现比例30%，取现手续费为取现金额的1%，最低境内收费8元
还款：最低还款金额为本月账单的10%，日息0.05%
违约金：还款低于最低还款金额的部分需缴5%的违约金，最低收费1美元或10元
超限费：超过信用额度的5%，最低收费10元
溢缴费：存入金额超出欠款的部分，取出时收取0.5%
挂失费：40元
补卡费：15元
3期:1.95%,
6期:3.6%,
12期:7.2%,
18期:11.7%,
24期:15%,
"
203,渣打银行臻程卡（人民币卡）,享全球机场高铁贵宾室、全国机场接送,https://img.rong360.com/3e8/0e602/credit/card/fc6380679c6f7ab90cdaa731aa322548_170x106.jpg,系列等级：白金卡,系列币种：人民币,取现费用：,年费政策：开卡当年消费满25万元免次年年费,https://www.rong360.com/credit/card/e3a30e8413259f4a6acf9c04b35fe917,"基本信息;
年费政策：开卡当年消费满25万元免次年年费
积分规则：人民币1元累计3分，美元1元累计10分
积分有效期：3-4年，有效期至2017年12月31日
取现：--
最低还款比例：--
免息期：--
短信通知：渣打银行信用卡免费提供短信通知
失卡保障：渣打银行提供挂失前72小时失卡保障服务
申请条件：每月打卡工资税前三万元或高于三万元可申请
申请材料：主卡申请人身份证复印件，境内人士请提供居民身份证复印件。(接受二十二至六十周岁的境内人士。二十五至六十周岁的外籍人士申请主卡) 境外人士的护照或港澳居民来往内地通行证、港澳同胞回乡证或台湾居民来往大陆通行证复印件及在境内的居留证或暂住证复印件 工作证明文件，如：工作证复印件、工作单位开具的工作证明原件、职称复印件、专业资格证书复印件等 为使您获得更准确的评估和额度，建议提供其他财力证明(如：银行代发工资记录、单位开具的收入证明、所得税扣缴凭证、自有房产证、银行定期存单等资料的复印件)
","专享特权;
渣打银行臻程系列信用卡迎新礼遇二选一:

网购有积分:

坐享全球机场高铁贵宾待遇:
您的渣打臻程系列卡激活后，即可致电渣打银行信用卡客户服务热线申请龙腾""龙腾出行-贵宾室""会籍卡（龙腾卡），若您同时申请并已激活渣打臻程美元信用卡，则亦可选择申请Priority Pass或龙腾卡，一经选择不可变更；
您所选择的龙腾卡或Priority Pass将于次月寄达您的账单地址（如您选择电子账单，则将寄达您的住宅地址），请注意查收；
收到龙腾卡后请依随函所附步骤激活，于机场高铁贵宾厅刷卡使用。Priority Pass 无须激活即可于机场贵宾厅出示卡片使用；
龙腾及Priority Pass服务网点及已使用次数可直接咨询龙腾出行客服热线（400-882-1111）及Priority Pass公司网站查询；
本服务仅限渣打银行臻程系列卡主卡持卡人本人使用，转让无效；
若您使用次数达到渣打银行为您免费提供之上限而拟继续使用相关服务的，对龙腾卡则需向龙腾卡所有机构预先购买使用次数，对Priority Pass则我行将就您超出免费使用的部分依照Priority Pass公告之零售价格计入您的信用卡账单；
PriorityPass及龙腾卡贵宾厅服务网络明细及具体条款请参见渣打银行官方网站或龙腾出行官网及Priority Pass 官方网站；
本服务有效期至2015年6月30日。

","相关费用;
超限费：超过信用额度部分的暂免收费
挂失费：0元
3期:--,
6期:2.9%,
12期:9%,
18期:13.5%,
24期:18%,
"
204,兴业银行全币种国际信用卡,免收国外交易汇兑手续费,https://img.rong360.com/3e8/83261/cimg/43/432c89a7ef346f6fb8a88b7a4ed054c7682a9583_170x106.jpeg,系列等级：白金卡(精英版),系列币种：全币种,取现费用：20元,年费政策：卡片有效期免年费,https://www.rong360.com/credit/card/edc25f35318ed10fc1ac22b0dfd84036,"基本信息;
年费政策：卡片有效期免年费
积分规则：取现1元积1分 消费1元积1分 取现1美元积7分 消费1美元积7分
积分有效期：兴业银行信用卡主卡积分有效期在信用卡主卡卡片有效期内有效；2010年4月1日（不含）前新核发的信用卡主卡，卡片到期持卡人续卡后，积分自动延续；兴业银行上海IPTV百视通联名信用卡、世纪金花宜品生活联名信用卡、中国低碳信用卡及2010年4月1日（含）起新核发的信用卡主卡，卡片到期持卡人续卡后，原卡片积分可保留到该卡片到期日后的90天，90天后原卡片未使用积分将自动清零
取现：最高取现比例50%，取现手续费为取现金额的2%，最低境内收费20元
最低还款比例：5%
免息期：最短20天，最长50天
短信通知：兴业银行信用卡金卡及以上级别卡片交易短信通知免费
失卡保障：兴业银行信用卡无失卡保障服务
申请条件：年满 18 周岁，具有完全民事行为能力、有合法、稳定的收入来源，且资信良好的中国大陆公民
申请材料：1、身份证明文件：A、境内居民：身份证或军官证复印件。B、境外居民：港澳居民提供回乡证复印件，台湾居民提供通行证复印件；其他外籍人士提供护照复印件，同时还需提供境内居住证件或暂住证复印件。 2、工作证明文件：工作证或工作识别证复印件或加盖单位公章的工作证明原件。3、收入证明文件：最近三个月银行代发工资记录（工资卡的对账单复印件）、个人所得税扣缴凭证复印件、单位开具的收入证明原件。4、其他证明文件： 学历、职称、专业资格证书、自有房产证、自由汽车行驶证、兴业银行定期存单复印件、现居住地最近三个月的电话、水、电、煤气费的任一单据原件、其他银行信用卡证明文件（最近三个月对账单原件）。
","专享特权;
全球任意外币消费，直接人民币入账:
外币交易均按记账日当日的兴业银行系统购汇汇率折算人民币后记入人民币账户。

免收国外交易汇兑手续费:
如您所在国家结算币种与您使用的信用卡币种不同，则当您刷卡消费时，需要支付交易金额1.5%的国外交易汇兑手续费。而使用该卡进行境外交易，可免除国外交易汇兑手续费，节省额外手续费支出。
","相关费用;
取现：最高取现比例50%，取现手续费为取现金额的2%，最低境内收费20元
还款：最低还款金额为本月账单的5%，日息0.05%
违约金：还款低于最低还款金额的部分需缴5%的违约金，最低收费3美元或20元
超限费：超过信用额度的5%，最低收费免费
溢缴费：存入金额超出欠款的部分，取出时收取0.5%
挂失费：免费
补卡费：20元
3期:2.55%,
6期:4.5%,
12期:9%,
18期:13.5%,
24期:18%,
"
205,华夏标准IC银联白金信用卡,机场停车仅需一元，极速尊享快捷退税服务,https://img.rong360.com/3e8/741bd/cimg/22/2242aeff5740f6b715183711723667b06689d2b5_170x106.png,系列等级：白金卡,系列币种：人民币,取现费用：5元,年费政策：次年可专享2万积分兑换年费，免首年,https://www.rong360.com/credit/card/59fdf77ff1b2154e92f39a09c39d2bfa,"基本信息;
年费政策：次年可专享2万积分兑换年费，免首年
积分规则：消费取现1元积1分
积分有效期：永久有效
取现：最高取现比例30%，取现手续费为取现金额的1%，最低境内收费5元
最低还款比例：10%
免息期：最短25天，最长55天
短信通知：华夏银行信用卡交易短信通知完全免费
失卡保障：华夏银行信用卡可享受120小时超长挂失前失卡保障服务
申请条件：年满18周岁，具有完全民事行为能力;工作单位在发卡机构所在地并具有稳定收入和固定住所的个人
申请材料：身份证复印件 工作证明 房车证明 其他银行信用卡证明
",,"相关费用;
取现：最高取现比例30%，取现手续费为取现金额的1%，最低境内收费5元
还款：最低还款金额为本月账单的10%，日息0.05%
违约金：还款低于最低还款金额的部分需缴5%的违约金，最低收费10元或2美元
超限费：超过信用额度的5%，最低收费10元
溢缴费：存入金额超出欠款的部分，取出时收取0.5%
挂失费：50元
补卡费：0元
3期:2.55%,
6期:4.5%,
12期:8.4%,
18期:12.6%,
24期:16.8%,
"
206,建行唯品会龙卡信用卡,唯品会会员折上9.8折,https://img.rong360.com/3e8/80679/cimg/6d/6dbb89b0cc36eb83bcd0033ede565b4c99adbff2_170x106.jpeg,系列等级：金卡,系列币种：人民币,取现费用：2元,年费政策：首年免年费，刷满3次免次年年费,https://www.rong360.com/credit/card/b865184bbfb70d9800a58f1ae94252c1,"基本信息;
年费政策：首年免年费，刷满3次免次年年费
积分规则：每消费人民币1元积1分 每消费美元1元积7分
积分有效期：永久有效
取现：最高取现比例30%，取现手续费为取现金额的0.5%，最低境内收费2元
最低还款比例：10%
免息期：最短20天，最长50天
短信通知：建设银行信用卡每月收取3元交易短信通知费
失卡保障：建设银行信用卡对境外消费提供48小时挂失前失卡保障服务
申请条件：具有一定社会地位或年收入超过申请人工作所在地（同上）人均年收入5倍、资信优良的申请人，经本人申请或经本人同意，可申请金卡 具有完全民事行为能力和偿还能力的自然人，可凭本人有效身份证件和相关证明文件申领个人卡主卡 申请附属卡须年满13周岁，附属卡申请人年龄不满18周岁的，须由其法定监护人在申请表上签字认可 申请主卡须年满18周岁且不超过70周岁
申请材料：您若是本地户籍的申请人，需提供： ①身份证复印件；②收入证明；③居住证明
",,"相关费用;
取现：最高取现比例30%，取现手续费为取现金额的0.5%，最低境内收费2元
还款：最低还款金额为本月账单的10%，日息0.05%
违约金：还款低于最低还款金额的部分需缴5%的违约金，最低收费5元或1美元
超限费：超过信用额度的5%，最低收费5元或1美元
溢缴费：存入金额超出欠款的部分，取出时收取0.5%
挂失费：50元
补卡费：20元
3期:2.04%,
6期:3.78%,
12期:6.48%,
18期:9.72%,
24期:13.44%,
"
207,建行龙卡数字显示信用卡,卡片可视窗口可显示电子现金余额,https://img.rong360.com/3e8/e192f/credit/card/a636f4c09179bd109fcfeafe5656b13d_170x106.jpg,系列等级：金卡,系列币种：人民币,取现费用：2元,年费政策：免首年年费，刷卡3次免次年年费,https://www.rong360.com/credit/card/1f29f348633a13d3086678ad3dbc2346,"基本信息;
年费政策：免首年年费，刷卡3次免次年年费
积分规则：每消费人民币1元积1分 每消费美元1元积7分
积分有效期：永久有效
取现：最高取现比例30%，取现手续费为取现金额的0.5%，最低境内收费2元
最低还款比例：10%
免息期：最短20天，最长50天
短信通知：建设银行信用卡每月收取3元交易短信通知费
失卡保障：建设银行信用卡对境外消费提供48小时挂失前失卡保障服务
申请条件：申请主卡须年满18周岁且不超过70周岁 申请附属卡须年满13周岁，附属卡申请人年龄不满18周岁的，须由其法定监护人在申请表上签字认可 具有完全民事行为能力和偿还能力的自然人，可凭本人有效身份证件和相关证明文件申领个人卡主卡 具有一定社会地位或年收入超过申请人工作所在地（同上）人均年收入5倍、资信优良的申请人，经本人申请或经本人同意，可申请金卡
申请材料：您若是本地户籍的申请人，需提供： ①身份证复印件；②收入证明；③居住证明
",,"相关费用;
取现：最高取现比例30%，取现手续费为取现金额的0.5%，最低境内收费2元
还款：最低还款金额为本月账单的10%，日息0.05%
违约金：还款低于最低还款金额的部分需缴5%的违约金，最低收费5元或1美元
超限费：超过信用额度的5%，最低收费5元或1美元
溢缴费：存入金额超出欠款的部分，取出时收取0.5%
挂失费：50元
补卡费：20元
3期:2.04%,
6期:3.78%,
12期:6.48%,
18期:9.72%,
24期:13.44%,
"
208,上海银行淘宝联名信用卡,支付宝快捷支付时积分直抵消费额,https://img.rong360.com/3e8/9c4ff/cimg/52/52729c6cd464909301609cb51abaf94f00de8c0d_170x106.png,系列等级：白金卡,系列币种：人民币,取现费用：30元,年费政策：核卡后90天内，刷本卡满￥3000元，可返还首年年费。自卡片激活之日起每12个月内刷本卡笔数满12笔或刷本卡金额￥3万元，减免次年年费,https://www.rong360.com/credit/card/5aae63d583836696e1568615201a8f0d,"基本信息;
年费政策：核卡后90天内，刷本卡满￥3000元，可返还首年年费。自卡片激活之日起每12个月内刷本卡笔数满12笔或刷本卡金额￥3万元，减免次年年费
积分规则：人民币1元累计1分，美元1元累计7分，750信用卡积分=100集分宝
积分有效期：永久有效
取现：最高取现比例100%，取现手续费为取现金额的2%，最低境内收费30元
最低还款比例：10%
免息期：--
短信通知：上海银行信用卡100元以上短信通知免费
失卡保障：上海银行信用卡暂无失卡保障服务
申请条件：主卡申请人如果是本国居民年龄需在18-60周岁之间，如果是境外人士年龄需在25-60周岁之间；附属卡申请人需为主卡人的父母、配偶或子女(年龄在18周岁以上)
申请材料：主卡申请人身份证复印件，境内人士请提供居民身份证复印件。(接受十八岁至六十周岁的境内人士。二十五至六十周岁的外籍人士申请主卡) 境外人士的护照或港澳居民来往内地通行证、港澳同胞回乡证或台湾居民来往大陆通行证复印件及在境内的居留证或暂住证复印件 工作证明文件，如：工作证复印件、工作单位开具的工作证明原件、职称复印件、专业资格证书复印件等 为使您获得更准确的评估和额度，建议提供其他财力证明(如：银行代发工资记录、单位开具的收入证明、所得税扣缴凭证、自有房产证、银行定期存单等资料的复印件)
","专享特权;
100％预借现金:
持卡满6个月即可100％预借现金。

最高五倍积分等你拿:
每周三、周日用支付宝快捷支付可享双倍积分，每月21号可享受5倍积分！（如遇周三或周日为21号，就高享受5倍积分，不可重复享受双倍积分，每月最高50000积分奖励，有效期至2015年12月31日）
积分奖励，“一举两得”:
通过支付宝快捷支付进行交易，除可获得淘宝积分外，更可累积“淘宝联名卡”信用卡积分！(如发生退货，将扣除退款金额相对应的红利积分。）

","相关费用;
取现：最高取现比例100%，取现手续费为取现金额的2%，最低境内收费30元
还款：最低还款金额为本月账单的10%，日息5%
违约金：还款低于最低还款金额的部分需缴5%的违约金，最低收费30元
超限费：超过信用额度部分的暂免收费
挂失费：20元
补卡费：30元
3期:2.25%,
6期:3.9%,
12期:7.8%,
18期:12.06%,
24期:16.08%,
"
209,建行久光龙卡,购物享有9.5折优惠折扣,https://img.rong360.com/3e8/ba9ea/credit/card/86b4dc1689e32f845d32bc9a4466e753_170x106.jpg,系列等级：金卡/普卡,系列币种：人民币,取现费用：2元,年费政策：免首年年费，刷卡3次免次年年费,https://www.rong360.com/credit/card/0539faa1408fc6bf038e7565eec8c5ce,"基本信息;
年费政策：免首年年费，刷卡3次免次年年费
积分规则：每消费人民币1元积1分 每消费美元1元积7分
积分有效期：永久有效
取现：最高取现比例30%，取现手续费为取现金额的0.5%，最低境内收费2元
最低还款比例：10%
免息期：最短20天，最长50天
短信通知：建设银行信用卡每月收取3元交易短信通知费
失卡保障：建设银行信用卡对境外消费提供48小时挂失前失卡保障服务
申请条件：申请主卡须年满18周岁且不超过70周岁 申请附属卡须年满13周岁，附属卡申请人年龄不满18周岁的，须由其法定监护人在申请表上签字认可 具有完全民事行为能力和偿还能力的自然人，可凭本人有效身份证件和相关证明文件申领个人卡主卡 具有一定社会地位或年收入超过申请人工作所在地（同上）人均年收入5倍、资信优良的申请人，经本人申请或经本人同意，可申请金卡
申请材料：您若是本地户籍的申请人，需提供： ①身份证复印件；②收入证明；③居住证明
",,"相关费用;
取现：最高取现比例30%，取现手续费为取现金额的0.5%，最低境内收费2元
还款：最低还款金额为本月账单的10%，日息0.05%
违约金：还款低于最低还款金额的部分需缴5%的违约金，最低收费5元或1美元
超限费：超过信用额度的5%，最低收费5元或1美元
溢缴费：存入金额超出欠款的部分，取出时收取0.5%
挂失费：50元
补卡费：20元
3期:2.04%,
6期:3.78%,
12期:6.48%,
18期:9.72%,
24期:13.44%,
"
210,建行龙卡全球支付信用卡,免收外汇兑换手续费,https://img.rong360.com/3e8/cc3cc/credit/card/260c28b58fc20ff303bacb45b9957b46_170x106.jpg,系列等级：白金卡(标准版),系列币种：全币种,取现费用：2元,年费政策：刷卡消费满10次（金额不限）免当年年费,https://www.rong360.com/credit/card/5a1d9d000f5a56aee90b06da9474bba1,"基本信息;
年费政策：刷卡消费满10次（金额不限）免当年年费
积分规则：每消费人民币1元积1分 每消费美元1元积7分
积分有效期：永久有效
取现：最高取现比例30%，取现手续费为取现金额的0.5%，最低境内收费2元
最低还款比例：10%
免息期：最短20天，最长50天
短信通知：建设银行信用卡每月收取3元交易短信通知费
失卡保障：建设银行信用卡对境外消费提供48小时挂失前失卡保障服务
申请条件：申请主卡须年满18周岁且不超过70周岁 申请附属卡须年满13周岁，附属卡申请人年龄不满18周岁的，须由其法定监护人在申请表上签字认可 具有完全民事行为能力和偿还能力的自然人，可凭本人有效身份证件和相关证明文件申领个人卡主卡 具有一定社会地位或年收入超过申请人工作所在地（同上）人均年收入5倍、资信优良的申请人，经本人申请或经本人同意，可申请金卡
申请材料：您若是本地户籍的申请人，需提供： ①身份证复印件；②收入证明；③居住证明
","专享特权;
建行龙卡全球支付信用卡享境外外币交易双倍积分:
通过VISA、MasterCard交易网络进行的境外外币消费交易，可享受双倍积分优惠。
建设银行标准白金卡赠高额保险:
 持卡人刷标准白金信用卡购买机票或旅游票款（含飞机票），即可享受500万元航空意外险。
建行龙卡全球支付信用卡享全球机场贵宾服务优惠:
VISA银联双标识卡
（1）在全球超过600个机场贵宾室享65折优惠申请标准会籍、75折优惠申请特惠及尊贵会籍。（www.prioritypass.com.cn/VISASC2012）
（2）在全球超过280个国际机场享快速通关服务公布价格85折优惠。（https://speedpass.yqever.com/）
","相关费用;
取现：最高取现比例30%，取现手续费为取现金额的0.5%，最低境内收费2元
还款：最低还款金额为本月账单的10%，日息0.05%
违约金：还款低于最低还款金额的部分需缴5%的违约金，最低收费5元或1美元
超限费：超过信用额度的5%，最低收费5元或1美元
溢缴费：存入金额超出欠款的部分，取出时收取0.5%
挂失费：50元
补卡费：20元
3期:2.04%,
6期:3.78%,
12期:6.48%,
18期:9.72%,
24期:13.44%,
"
211,南航明珠牡丹信用卡,享南航常旅客计划的各种奖励与服务,https://img.rong360.com/3e8/96959/credit/card/add3e3bccce264bd0e708c6a585a1f15_170x106.gif,系列等级：普卡/金卡,系列币种：人民币,取现费用：1元,年费政策：免首年，刷卡5次或累计消费500免次年,https://www.rong360.com/credit/card/4b04e26804ea66440f47be063756142c,"基本信息;
年费政策：免首年，刷卡5次或累计消费500免次年
积分规则：人民币1元累计1分，美元1元累积8分，欧元1元累积10分
积分有效期：2年
取现：最高取现比例50%，取现手续费为取现金额的1%，最低境内收费1元
最低还款比例：10%
免息期：最短25，最长56
短信通知：工商银行信用卡交易短信通知完全免费
失卡保障：工商银行信用卡不提供挂失前失卡保障服务
申请条件：年满18周岁，具有完全民事行为能力;工作单位在发卡机构所在地并具有稳定收入和固定住所的个人均可向中国工商银行申请办理
申请材料：主卡、副卡申请人身份证复印件（必要件）。身份证件是指居民身份证、军官证（武警警官证）、港澳居民来往内地通行证、台湾同胞来往内地通行证、护照 工作证明文件，如工作证复印件、工作单位开具的工作证明原件、专业资格证书复印件、职称复印件之一 如果您提供了工商银行“理财金”账户复印件或硕士（含）以上学位的毕业证书和学位证书复印件，会加快您办卡进程。对在公司（企业）类单位工作的申请人，一般须提供自有房产证明文件（自有房产证、公有住房租赁协议或公房购买协议、住房贷款合同等资料的复印件） 为使您的申请能得到尽快办理并具有准确的信用额度，请提供以下财力证明文件，如银行代发工资记录、单位开具的收入证明、所得税和扣缴凭证、自有汽车行驶证、工行定期存单等资料的复印件
","专享特权;
多重累积　举手之劳:
南航明珠牡丹信用卡客户在搭乘南航航班或在南航合作伙伴处持南航明珠牡丹信用卡支付费用或享受服务时，即可轻松获得多重南航奖励里程（刷卡消费兑换里程+乘机或南航合作伙伴奖励里程）。
交通意外险  增贴心保障:
南航明珠牡丹信用卡客户刷卡为其本人支付全额商业客运大众交通工具的票款或不低于80%的旅行团费的票款时，即可获赠我行提供的金卡100万元人民币，普卡50万元人民币的交通意外保险，向客户提供更加贴心的保障。
旅行不便险  享无忧旅程:
南航明珠牡丹信用卡客户刷卡为其本人支付全额商业客运飞机票款或不低于80%的旅行团费的票款时，可获赠我行提供的旅行不便保险（包括航班延误保险、行李延误保险、行李遗失保险），使客户的旅程更加安全无忧。
","相关费用;
取现：最高取现比例50%，取现手续费为取现金额的1%，最低境内收费1元
还款：最低还款金额为本月账单的10%，日息0.05%
违约金：还款低于最低还款金额的部分需缴5%的违约金，最低收费1元
超限费：超过信用额度的5%，最低收费1元
溢缴费：存入金额超出欠款的部分，取出时收取1%
挂失费：10元
补卡费：5元
3期:1.65%,
6期:3.6%,
12期:7.2%,
18期:11.7%,
24期:15.6%,
"
212,招商滴滴联名信用卡,达标即送超值拉杆箱及200元大礼包,https://img.rong360.com/3e8/fcb58/cimg/ea/eabfc9b9fc22925b1dd46269a9d490934ff73fcb_170x106.png,系列等级：金卡,系列币种：人民币,取现费用：10元,年费政策：免首年，刷卡6次免次年,https://www.rong360.com/credit/card/2d65eb4e08ba4321d04a38a2228bfce8,"基本信息;
年费政策：免首年，刷卡6次免次年
积分规则：按实际入账金额单笔每20元人民币/2美元积1分
积分有效期：积分永久有效
取现：最高取现比例100%，取现手续费为取现金额的1%，最低境内收费10元
最低还款比例：10%
免息期：最短20天，最长50天
短信通知：单笔300元以下的境内POS刷卡消费（含快捷支付）不再发送提醒短信，任意金额消费将由官方微信提醒
失卡保障：招商银行信用卡可享受48小时挂失前失卡保障服务
申请条件：主卡申请人如果是本国居民年龄需在18-60周岁之间，如果是境外人士年龄需在25-60周岁之间；附属卡申请人需为主卡人的父母、配偶或子女(年龄在18周岁以上)
申请材料：主卡申请人身份证复印件，境内人士请提供居民身份证复印件。(接受十八岁至六十周岁的境内人士。二十五至六十周岁的外籍人士申请主卡) 境外人士的护照或港澳居民来往内地通行证、港澳同胞回乡证或台湾居民来往大陆通行证复印件及在境内的居留证或暂住证复印件 工作证明文件，如：工作证复印件、工作单位开具的工作证明原件、职称复印件、专业资格证书复印件等 为使您获得更准确的评估和额度，建议提供其他财力证明(如：银行代发工资记录、单位开具的收入证明、所得税扣缴凭证、自有房产证、银行定期存单等资料的复印件)
","专享特权;
滴滴出行5倍积分:
即日起至2016年9月30日（含），滴滴联名信用卡主卡持卡人持该卡通过”一网通支付“完成滴滴出行车费支付，可遵循滴滴出行车费5倍积分，赠送积分3年有效。
支付车费达10次 可享受10元滴滴快车5折优惠券:
即日起至2016年9月30日（含），招商银行滴滴联名信用卡的主卡持卡人，可尊享滴滴出行每月出行领优惠活动。
持卡人每月使用该卡片在滴滴出行支付车费达10次，即可享受10元滴滴快车5折优惠券。
新户达标即送超值精美拉杆箱:
即日起至2016年9月30日（含），凡成功申请并成功核发招商银行滴滴联名信用卡的新户主卡持卡人，在卡片核发次两个自然月内，使用该卡任意交易3笔，每笔消费达188元，或任意单笔分期总金额满500元的分期交易，或任意一笔招商银行掌上生活绑卡后还款招行信用卡交易，或任意一笔Apple Pay 支付。即可通过掌上生活App在以下礼品中选择一种进行领取：超值精美拉杆箱一个(数量有限，先到先得)或招商银行信用卡1000积分。
","相关费用;
取现：最高取现比例100%，取现手续费为取现金额的1%，最低境内收费10元
还款：最低还款金额为本月账单的10%，日息0.05%
违约金：还款低于最低还款金额的部分需缴5%的违约金，最低收费10元/1美元
超限费：超过信用额度的5%
溢缴费：存入金额超出欠款的部分，取出时收取0.5%
挂失费：60元
补卡费：15元
3期:2.7%,
6期:4.5%,
12期:7.92%,
18期:12.24%,
24期:16.32%,
"
213,建行冠军足球标准卡,比赛胜利积分4倍奖励 享最高500万航空意外保险,https://img.rong360.com/3e8/32f7a/credit/card/14cf906b5415f9634b17946231cdbc27_170x106.jpg,系列等级：普卡,系列币种：人民币,取现费用：2元,年费政策：首年免年费，刷满3次免次年年费,https://www.rong360.com/credit/card/f8c41053af74fc75b24c7ddee57f0546,"基本信息;
年费政策：首年免年费，刷满3次免次年年费
积分规则：每消费人民币1元积1分 每消费美元1元积7分
积分有效期：永久有效
取现：最高取现比例30%，取现手续费为取现金额的0.5%，最低境内收费2元
最低还款比例：10%
免息期：最短20天，最长50天
短信通知：建设银行信用卡每月收取3元交易短信通知费
失卡保障：建设银行信用卡对境外消费提供48小时挂失前失卡保障服务
申请条件：具有一定社会地位或年收入超过申请人工作所在地（同上）人均年收入5倍、资信优良的申请人，经本人申请或经本人同意，可申请金卡 具有完全民事行为能力和偿还能力的自然人，可凭本人有效身份证件和相关证明文件申领个人卡主卡 申请附属卡须年满13周岁，附属卡申请人年龄不满18周岁的，须由其法定监护人在申请表上签字认可 申请主卡须年满18周岁且不超过70周岁
申请材料：您若是本地户籍的申请人，需提供： ①身份证复印件；②收入证明；③居住证明
",,"相关费用;
取现：最高取现比例30%，取现手续费为取现金额的0.5%，最低境内收费2元
还款：最低还款金额为本月账单的10%，日息0.05%
违约金：还款低于最低还款金额的部分需缴5%的违约金，最低收费5元或1美元
超限费：超过信用额度的5%，最低收费5元或1美元
溢缴费：存入金额超出欠款的部分，取出时收取0.5%
挂失费：50元
补卡费：20元
3期:2.04%,
6期:3.78%,
12期:6.48%,
18期:9.72%,
24期:13.44%,
"
